home_name,away_name,event_coord_x,event_coord_y,shot_type,shot_subtype,three_point_shot,points_scored,shot_made
Hawkeyes,Fighting Illini,1027,290,,,false,,false
Hawkeyes,Fighting Illini,797,56,,,false,,false
Hawkeyes,Fighting Illini,1034,180,,,false,,false
Hawkeyes,Fighting Illini,84,324,jump shot,,false,,false
Hawkeyes,Fighting Illini,194,105,,,false,,false
Hawkeyes,Fighting Illini,983,288,jump shot,,false,,false
Hawkeyes,Fighting Illini,103,307,,,false,,false
Hawkeyes,Fighting Illini,233,61,,,false,,false
Hawkeyes,Fighting Illini,118,284,,,false,,false
Hawkeyes,Fighting Illini,88,231,,,false,,false
Hawkeyes,Fighting Illini,1048,270,,,false,,false
Hawkeyes,Fighting Illini,58,349,,,false,,false
Hawkeyes,Fighting Illini,230,298,,,false,1,true
Hawkeyes,Fighting Illini,150,242,jump shot,,false,,false
Hawkeyes,Fighting Illini,894,382,,,false,,false
Hawkeyes,Fighting Illini,199,283,jump shot,,false,,false
Hawkeyes,Fighting Illini,236,300,,,false,1,true
Hawkeyes,Fighting Illini,89,248,,,false,,false
Hawkeyes,Fighting Illini,74,243,,,false,2,true
Hawkeyes,Fighting Illini,191,301,,,false,,false
Hawkeyes,Fighting Illini,1076,24,,,false,,false
Hawkeyes,Fighting Illini,118,147,,,false,,false
Hawkeyes,Fighting Illini,85,328,,,false,,false
Hawkeyes,Fighting Illini,962,277,,,false,,false
Hawkeyes,Fighting Illini,273,221,,,false,,false
Hawkeyes,Fighting Illini,581,414,,,false,,false
Hawkeyes,Fighting Illini,1047,331,layup,,false,,false
Hawkeyes,Fighting Illini,1035,314,layup,,false,,false
Hawkeyes,Fighting Illini,219,513,,,true,,false
Hawkeyes,Fighting Illini,1071,37,jump shot,,true,3,true
Hawkeyes,Fighting Illini,82,329,jump shot,,false,,false
Hawkeyes,Fighting Illini,605,61,,,false,,false
Hawkeyes,Fighting Illini,1019,280,,,false,,false
Hawkeyes,Fighting Illini,429,270,,,false,,false
Hawkeyes,Fighting Illini,1040,279,layup,,false,,false
Hawkeyes,Fighting Illini,894,291,,,false,,false
Hawkeyes,Fighting Illini,215,184,,,false,,false
Hawkeyes,Fighting Illini,1050,269,jump shot,,false,,false
Hawkeyes,Fighting Illini,890,307,,,false,,false
Hawkeyes,Fighting Illini,852,493,,,false,,false
Hawkeyes,Fighting Illini,254,500,jump shot,,true,,false
Hawkeyes,Fighting Illini,566,291,,,false,,false
Hawkeyes,Fighting Illini,277,256,,,false,,false
Hawkeyes,Fighting Illini,67,284,,,false,,false
Hawkeyes,Fighting Illini,385,284,,,false,,false
Hawkeyes,Fighting Illini,1003,102,,,false,,false
Hawkeyes,Fighting Illini,572,300,,,false,,false
Hawkeyes,Fighting Illini,102,338,,,false,,false
Hawkeyes,Fighting Illini,1042,324,,,false,,false
Hawkeyes,Fighting Illini,989,225,,,false,,false
Hawkeyes,Fighting Illini,900,273,,,false,,false
Hawkeyes,Fighting Illini,251,143,,,false,,false
Hawkeyes,Fighting Illini,1002,245,,,false,,false
Hawkeyes,Fighting Illini,85,560,jump shot,,true,,false
Hawkeyes,Fighting Illini,987,260,layup,,false,,false
Hawkeyes,Fighting Illini,890,305,,,false,,false
Hawkeyes,Fighting Illini,1040,578,,,true,,false
Hawkeyes,Fighting Illini,886,317,,,false,1,true
Hawkeyes,Fighting Illini,796,269,,,false,,false
Hawkeyes,Fighting Illini,415,238,,,false,,false
Hawkeyes,Fighting Illini,1021,380,,,false,,false
Hawkeyes,Pirates,839,454,,,false,,false
Hawkeyes,Pirates,837,81,jump shot,,true,,false
Hawkeyes,Pirates,328,170,jump shot,,true,,false
Hawkeyes,Pirates,319,170,jump shot,,true,,false
Hawkeyes,Pirates,800,226,jump shot,,true,,false
Hawkeyes,Pirates,1020,334,jump shot,,false,,false
Hawkeyes,Pirates,133,320,jump shot,,false,,false
Hawkeyes,Pirates,249,291,,,false,,false
Hawkeyes,Pirates,137,403,,,false,,false
Hawkeyes,Pirates,999,264,,,false,,false
Hawkeyes,Pirates,167,358,jump shot,,false,,false
Hawkeyes,Pirates,985,291,layup,,false,,false
Hawkeyes,Pirates,717,281,,,false,,false
Hawkeyes,Pirates,106,293,,,false,,false
Hawkeyes,Pirates,951,300,,,false,,false
Hawkeyes,Pirates,1040,23,jump shot,,true,,false
Hawkeyes,Pirates,930,399,jump shot,,false,,false
Hawkeyes,Waves,156,390,,,false,,false
Hawkeyes,Waves,370,191,,,false,,false
Hawkeyes,Waves,146,305,,,false,,false
Hawkeyes,Waves,228,288,,,false,,false
Hawkeyes,Waves,1035,290,,,false,,false
Hawkeyes,Waves,653,321,,,false,,false
Hawkeyes,Waves,321,358,,,false,,false
Hawkeyes,Waves,1034,283,dunk,,false,,false
Hawkeyes,Waves,1035,272,layup,,false,2,true
Hawkeyes,Waves,652,303,,,false,,false
Hawkeyes,Waves,955,334,,,false,,false
Hawkeyes,Waves,1020,552,,,false,,false
Hawkeyes,Braves,969,136,jump shot,,false,2,true
Hawkeyes,Braves,804,219,,,false,,false
Hawkeyes,Braves,118,303,layup,,false,,false
Hawkeyes,Braves,1010,442,jump shot,,false,2,true
Hawkeyes,Braves,149,236,,,false,,false
Hawkeyes,Braves,999,283,layup,,false,,false
Hawkeyes,Braves,899,198,,,false,,false
Hawkeyes,Braves,617,332,,,false,,false
Hawkeyes,Braves,188,276,,,false,1,true
Hawkeyes,Braves,1002,301,layup,,false,2,true
Hawkeyes,Braves,168,355,,,false,1,true
Hawkeyes,Braves,108,311,,,false,,false
Hawkeyes,Braves,58,263,layup,,false,2,true
Hawkeyes,Hornets,118,314,,,false,,false
Hawkeyes,Hornets,1026,279,,,false,,false
Hawkeyes,Hornets,319,180,,,false,,false
Hawkeyes,Hornets,1054,291,layup,,false,,false
Hawkeyes,Hornets,78,301,dunk,,false,,false
Hawkeyes,Hornets,1038,113,jump shot,,false,,false
Hawkeyes,Hornets,882,315,,,false,1,true
Hawkeyes,Hornets,1075,287,,,false,,false
Hawkeyes,Hornets,909,61,,,false,,false
Hawkeyes,Hornets,1058,325,layup,,false,,false
Hawkeyes,Hornets,1041,290,jump shot,,false,2,true
Hawkeyes,Hornets,883,315,,,false,,false
Hawkeyes,Hornets,1058,325,,,false,,false
Hawkeyes,Hornets,318,190,jump shot,,true,3,true
Hawkeyes,Hornets,178,304,jump shot,,false,2,true
Hawkeyes,Hornets,192,232,,,false,,false
Hawkeyes,Hornets,242,314,,,false,1,true
Hawkeyes,Hornets,893,274,,,false,,false
Hawkeyes,Terrapins,290,430,jump shot,,true,,false
Hawkeyes,Terrapins,108,314,,,false,,false
Hawkeyes,Terrapins,278,128,,,false,,false
Hawkeyes,Terrapins,992,215,,,false,,false
Hawkeyes,Terrapins,263,228,,,false,,false
Hawkeyes,Terrapins,105,128,,,false,,false
Hawkeyes,Terrapins,88,325,,,false,,false
Hawkeyes,Terrapins,82,336,,,false,,false
Hawkeyes,Terrapins,1048,238,layup,,false,,false
Hawkeyes,Terrapins,158,301,,,false,,false
Hawkeyes,Terrapins,1035,19,jump shot,,true,,false
Hawkeyes,Terrapins,249,311,,,false,1,true
Hawkeyes,Terrapins,91,318,,,false,,false
Hawkeyes,Terrapins,108,184,layup,,false,,false
Hawkeyes,Terrapins,1064,345,,,false,,false
Hawkeyes,Terrapins,64,222,layup,,false,,false
Hawkeyes,Terrapins,734,257,,,false,,false
Hawkeyes,Terrapins,996,331,,,false,,false
Hawkeyes,Terrapins,232,293,,,false,1,true
Hawkeyes,Terrapins,94,286,dunk,,false,,false
Hawkeyes,Terrapins,882,298,,,false,,false
Hawkeyes,Terrapins,1030,238,,,false,,false
Hawkeyes,Terrapins,887,303,,,false,1,true
Hawkeyes,Terrapins,75,338,,,false,,false
Hawkeyes,Terrapins,814,183,,,false,,false
Hawkeyes,Terrapins,96,332,dunk,,false,2,true
Hawkeyes,Terrapins,330,221,,,false,,false
Hawkeyes,Terrapins,859,280,jump shot,,false,2,true
Hawkeyes,Terrapins,1027,256,layup,,false,2,true
Hawkeyes,Terrapins,304,279,,,false,,false
Hawkeyes,Wildcats,890,506,,,false,,false
Hawkeyes,Wildcats,807,379,jump shot,,true,3,true
Hawkeyes,Wildcats,886,81,jump shot,,true,,false
Hawkeyes,Wildcats,1000,89,,,false,,false
Hawkeyes,Wildcats,1031,315,,,false,,false
Hawkeyes,Wildcats,1050,277,layup,,false,2,true
Hawkeyes,Wildcats,311,390,jump shot,,true,,false
Hawkeyes,Wildcats,57,40,jump shot,,true,,false
Hawkeyes,Wildcats,1054,321,layup,,false,2,true
Hawkeyes,Wildcats,1033,557,,,false,,false
Hawkeyes,Wildcats,1047,308,,,false,,false
Hawkeyes,Panthers,165,475,jump shot,,false,,false
Hawkeyes,Panthers,1055,296,,,false,,false
Hawkeyes,Panthers,196,421,,,false,,false
Hawkeyes,Panthers,199,209,jump shot,,false,,false
Hawkeyes,Panthers,1050,286,,,false,,false
Hawkeyes,Panthers,827,112,jump shot,,true,,false
Hawkeyes,Panthers,964,300,,,false,,false
Hawkeyes,Panthers,78,290,layup,,false,2,true
Hawkeyes,Panthers,787,146,jump shot,,true,,false
Hawkeyes,Panthers,232,139,jump shot,,false,,false
Hawkeyes,Panthers,1021,533,jump shot,,false,,false
Hawkeyes,Panthers,910,119,jump shot,,false,,false
Hawkeyes,Panthers,173,545,jump shot,,true,,false
Hawkeyes,Owls,1052,310,,,false,,false
Hawkeyes,Owls,126,312,,,false,,false
Hawkeyes,Owls,180,273,,,false,,false
Hawkeyes,Owls,982,255,,,false,,false
Hawkeyes,Owls,951,246,,,false,,false
Hawkeyes,Owls,1009,301,jump shot,,false,,false
Hawkeyes,Owls,233,339,,,false,,false
Hawkeyes,Owls,242,490,jump shot,,true,3,true
Hawkeyes,Owls,352,305,,,true,,false
Hawkeyes,Owls,746,195,,,false,,false
Hawkeyes,Owls,91,308,,,false,,false
Hawkeyes,Owls,146,256,,,false,,false
Hawkeyes,Owls,1047,305,,,false,,false
Hawkeyes,Owls,249,307,,,false,,false
Hawkeyes,Owls,1030,335,jump shot,,false,,false
Hawkeyes,Owls,223,176,,,false,,false
Hawkeyes,Owls,978,305,,,false,,false
Hawkeyes,Owls,171,204,,,false,,false
Hawkeyes,Owls,181,183,,,false,,false
Hawkeyes,Cougars,243,526,,,true,,false
Hawkeyes,Cougars,345,233,jump shot,,true,3,true
Hawkeyes,Cougars,383,286,,,false,,false
Hawkeyes,Cougars,834,442,,,false,,false
Hawkeyes,Cougars,1051,325,layup,,false,2,true
Hawkeyes,Cougars,105,327,,,false,,false
Hawkeyes,Cougars,72,331,layup,,false,,false
Hawkeyes,Cougars,237,308,,,false,1,true
Hawkeyes,Cougars,879,303,,,false,,false
Hawkeyes,Cougars,883,296,,,false,,false
Hawkeyes,Cougars,1051,318,layup,,false,2,true
Hawkeyes,Cougars,282,99,,,false,,false
Hawkeyes,Cougars,226,274,,,false,,false
Hawkeyes,Cougars,325,370,,,false,,false
Hawkeyes,Cougars,814,411,jump shot,,true,,false
Hawkeyes,Cougars,32,562,,,false,,false
Hawkeyes,Cougars,213,307,,,false,,false
Hawkeyes,Cougars,1041,276,,,false,,false
Hawkeyes,Cougars,1058,304,,,false,,false
Hawkeyes,Cougars,930,130,jump shot,,false,,false
Hawkeyes,Cougars,885,307,,,false,,false
Hawkeyes,Hatters,1037,259,layup,,false,2,true
Hawkeyes,Hatters,143,344,,,false,,false
Hawkeyes,Hatters,120,552,jump shot,,true,,false
Hawkeyes,Hatters,247,308,,,false,1,true
Hawkeyes,Hatters,961,279,jump shot,,false,,false
Hawkeyes,Hatters,934,442,jump shot,,false,,false
Hawkeyes,Hatters,894,211,,,false,,false
Hawkeyes,Hatters,274,334,jump shot,,false,2,true
Hawkeyes,Hatters,961,279,,,false,,false
Hawkeyes,Hatters,1013,205,,,false,,false
Hawkeyes,Hatters,299,469,jump shot,,true,,false
Hawkeyes,Hatters,108,257,,,false,,false
Hawkeyes,Hatters,934,440,jump shot,,false,,false
Hawkeyes,Tigers,893,205,,,false,,false
Hawkeyes,Tigers,79,298,layup,,false,,false
Hawkeyes,Tigers,229,30,,,false,,false
Hawkeyes,Tigers,316,386,jump shot,,true,,false
Hawkeyes,Tigers,852,475,,,true,,false
Hawkeyes,Tigers,997,222,jump shot,,false,2,true
Hawkeyes,Tigers,1000,218,,,false,,false
Hawkeyes,Tigers,734,147,,,false,,false
Hawkeyes,Tigers,886,303,,,false,,false
Hawkeyes,Tigers,1055,37,jump shot,,true,,false
Hawkeyes,Tigers,885,297,,,false,1,true
Hawkeyes,Tigers,504,133,,,false,,false
Hawkeyes,Tigers,256,88,,,false,,false
Hawkeyes,Tigers,127,555,,,false,,false
Hawkeyes,Tigers,890,304,,,false,1,true
Hawkeyes,Tigers,235,80,,,false,,false
Hawkeyes,Tigers,141,236,,,false,,false
Hawkeyes,Tigers,178,208,,,false,,false
Hawkeyes,Tigers,295,115,,,true,,false
Hawkeyes,Tigers,180,50,jump shot,,true,,false
Hawkeyes,Tigers,77,300,,,false,,false
Hawkeyes,Tigers,74,288,,,false,,false
Hawkeyes,Tigers,243,304,,,false,,false
Hawkeyes,Tigers,852,466,jump shot,,true,,false
Hawkeyes,Tigers,79,303,layup,putback,false,2,true
Hawkeyes,Tigers,270,95,jump shot,,true,,false
Hawkeyes,Tigers,1011,255,,,false,,false
Hawkeyes,Tigers,883,308,,,false,1,true
Hawkeyes,Huskies,1047,163,,,false,,false
Hawkeyes,Huskies,268,112,jump shot,,true,3,true
Hawkeyes,Huskies,1028,465,,,false,,false
Hawkeyes,Huskies,830,142,jump shot,,true,,false
Hawkeyes,Huskies,971,552,jump shot,,true,,false
Hawkeyes,Huskies,235,297,,,false,,false
Hawkeyes,Huskies,794,310,jump shot,,true,,false
Hawkeyes,Huskies,240,413,,,false,,false
Hawkeyes,Huskies,322,228,,,true,,false
Hawkeyes,Huskies,789,211,jump shot,,true,,false
Hawkeyes,Huskies,818,147,,,true,,false
Hawkeyes,Huskies,216,286,jump shot,,false,,false
Hawkeyes,Nittany Lions,240,304,,,false,1,true
Hawkeyes,Nittany Lions,1024,207,,,false,,false
Hawkeyes,Nittany Lions,143,218,,,false,,false
Hawkeyes,Nittany Lions,1042,307,,,false,,false
Hawkeyes,Nittany Lions,882,304,jump shot,,false,2,true
Hawkeyes,Nittany Lions,301,174,jump shot,,true,,false
Hawkeyes,Nittany Lions,78,279,,,false,,false
Hawkeyes,Nittany Lions,1007,380,,,false,,false
Hawkeyes,Nittany Lions,81,294,layup,,false,2,true
Hawkeyes,Nittany Lions,115,276,,,false,,false
Hawkeyes,Nittany Lions,81,270,layup,,false,,false
Hawkeyes,Nittany Lions,1055,279,,,false,,false
Hawkeyes,Nittany Lions,247,293,,,false,,false
Hawkeyes,Nittany Lions,34,118,,,false,,false
Hawkeyes,Nittany Lions,793,372,,,true,,false
Hawkeyes,Nittany Lions,48,327,layup,,false,2,true
Hawkeyes,Nittany Lions,1003,304,jump shot,,false,,false
Hawkeyes,Nittany Lions,1078,289,layup,,false,2,true
Hawkeyes,Nittany Lions,1035,284,layup,,false,,false
Hawkeyes,Nittany Lions,972,291,,,false,,false
Hawkeyes,Nittany Lions,1035,363,,,false,,false
Hawkeyes,Nittany Lions,944,266,,,false,,false
Hawkeyes,Nittany Lions,1000,272,,,false,,false
Hawkeyes,Nittany Lions,88,475,jump shot,fadeaway,false,2,true
Hawkeyes,Nittany Lions,85,252,,,false,,false
Hawkeyes,Nittany Lions,1090,292,layup,,false,,false
Hawkeyes,Nittany Lions,96,304,,,false,,false
Hawkeyes,Nittany Lions,239,272,jump shot,,false,,false
Hawkeyes,Nittany Lions,1034,396,,,false,,false
Hawkeyes,Nittany Lions,167,252,jump shot,,false,,false
Hawkeyes,Nittany Lions,1050,305,layup,,false,2,true
Hawkeyes,Nittany Lions,130,434,,,false,,false
Hawkeyes,Nittany Lions,988,261,,,false,,false
Hawkeyes,Nittany Lions,57,301,layup,,false,,false
Hawkeyes,Nittany Lions,236,303,,,false,1,true
Hawkeyes,Nittany Lions,989,181,,,false,,false
Hawkeyes,Nittany Lions,99,267,,,false,,false
Hawkeyes,Nittany Lions,1004,336,,,false,,false
Hawkeyes,Nittany Lions,105,571,jump shot,,true,,false
Hawkeyes,Nittany Lions,995,376,,,false,,false
Hawkeyes,Nittany Lions,1013,266,layup,driving,false,2,true
Hawkeyes,Nittany Lions,986,262,,,false,,false
Hawkeyes,Nittany Lions,1011,524,,,false,,false
Hawkeyes,Nittany Lions,1048,29,jump shot,,true,,false
Hawkeyes,Nittany Lions,1002,293,,,false,,false
Hawkeyes,Nittany Lions,1007,47,jump shot,,true,3,true
Hawkeyes,Nittany Lions,118,294,,,false,,false
Hawkeyes,Nittany Lions,945,383,,,false,,false
Hawkeyes,Nittany Lions,239,311,,,false,1,true
Hawkeyes,Nittany Lions,1041,401,,,false,,false
Hawkeyes,Nittany Lions,1050,320,,,false,,false
Hawkeyes,Nittany Lions,87,264,,,false,,false
Hawkeyes,Nittany Lions,78,320,,,false,,false
Hawkeyes,Nittany Lions,952,464,,,false,,false
Hawkeyes,Nittany Lions,1017,250,,,false,,false
Hawkeyes,Nittany Lions,996,277,,,false,,false
Hawkeyes,Nittany Lions,1054,256,,,false,,false
Hawkeyes,Nittany Lions,47,279,jump shot,,false,,false
Hawkeyes,Nittany Lions,377,300,jump shot,,true,3,true
Hawkeyes,Nittany Lions,1011,297,,,false,,false
Hawkeyes,Nittany Lions,84,287,dunk,driving,false,2,true
Hawkeyes,Nittany Lions,825,473,jump shot,pullup,true,3,true
Hawkeyes,Nittany Lions,85,269,,,false,,false
Hawkeyes,Nittany Lions,342,214,,,false,,false
Hawkeyes,Nittany Lions,330,190,,,false,,false
Hawkeyes,Nittany Lions,886,213,,,false,,false
Hawkeyes,Nittany Lions,942,368,jump shot,pullup,false,,false
Hawkeyes,Nittany Lions,923,37,jump shot,,true,,false
Hawkeyes,Nittany Lions,892,298,,,false,1,true
Hawkeyes,Nittany Lions,278,129,jump shot,,true,,false
Hawkeyes,Nittany Lions,959,541,jump shot,,true,,false
Hawkeyes,Nittany Lions,157,291,,,false,,false
Hawkeyes,Nittany Lions,88,294,layup,,false,2,true
Hawkeyes,Wildcats,177,288,,,false,,false
Hawkeyes,Wildcats,130,345,hook shot,,false,2,true
Hawkeyes,Wildcats,63,345,,,false,,false
Hawkeyes,Wildcats,315,440,,,false,,false
Hawkeyes,Wildcats,84,348,,,false,,false
Hawkeyes,Wildcats,772,307,,,false,,false
Hawkeyes,Wildcats,71,341,,,false,,false
Hawkeyes,Wildcats,71,341,,,false,,false
Hawkeyes,Wildcats,361,307,,,true,,false
Hawkeyes,Wildcats,955,311,,,false,,false
Hawkeyes,Wildcats,982,390,,,false,,false
Hawkeyes,Wildcats,787,279,jump shot,,true,,false
Hawkeyes,Wildcats,894,296,,,false,1,true
Hawkeyes,Wildcats,1044,342,,,false,,false
Hawkeyes,Wildcats,213,211,,,false,,false
Hawkeyes,Wildcats,910,461,,,false,,false
Hawkeyes,Wildcats,84,296,dunk,,false,2,true
Hawkeyes,Wildcats,133,327,,,false,,false
Hawkeyes,Wildcats,294,139,,,false,,false
Hawkeyes,Wildcats,989,320,,,false,,false
Hawkeyes,Wildcats,789,440,,,false,,false
Hawkeyes,Wildcats,667,177,,,false,,false
Hawkeyes,Wildcats,89,225,,,false,,false
Hawkeyes,Wildcats,106,171,,,false,,false
Hawkeyes,Wildcats,113,311,,,false,,false
Hawkeyes,Wildcats,892,312,,,false,1,true
Hawkeyes,Wildcats,232,307,,,false,1,true
Hawkeyes,Wildcats,990,32,,,false,,false
Hawkeyes,Wildcats,910,461,,,false,,false
Hawkeyes,Wildcats,235,290,,,false,1,true
Hawkeyes,Wildcats,961,355,,,false,,false
Hawkeyes,Wildcats,1000,276,,,false,,false
Hawkeyes,Wildcats,863,105,,,false,,false
Hawkeyes,Wildcats,77,252,,,false,2,true
Hawkeyes,Wildcats,1064,259,layup,,false,,false
Hawkeyes,Wildcats,933,63,,,false,,false
Hawkeyes,Wildcats,900,505,,,false,,false
Hawkeyes,Wildcats,1024,221,,,false,,false
Hawkeyes,Wildcats,1010,303,,,false,,false
Hawkeyes,Wildcats,878,332,,,false,,false
Hawkeyes,Wildcats,233,307,,,false,1,true
Hawkeyes,Wildcats,1047,246,,,false,,false
Hawkeyes,Wildcats,1027,558,jump shot,,true,3,true
Hawkeyes,Wildcats,153,543,,,true,,false
Hawkeyes,Wildcats,87,346,layup,,false,2,true
Hawkeyes,Wildcats,934,44,jump shot,,true,,false
Hawkeyes,Wildcats,74,36,,,false,,false
Hawkeyes,Wildcats,209,440,,,false,,false
Hawkeyes,Wildcats,1010,279,,,false,,false
Hawkeyes,Wildcats,1020,322,layup,,false,,false
Hawkeyes,Wildcats,160,435,,,false,,false
Hawkeyes,Wildcats,848,112,,,false,,false
Hawkeyes,Wildcats,91,132,jump shot,,false,,false
Hawkeyes,Wildcats,295,434,jump shot,,true,,false
Hawkeyes,Wildcats,198,53,,,true,,false
Hawkeyes,Wildcats,236,297,,,false,,false
Hawkeyes,Wildcats,340,331,,,false,,false
Hawkeyes,Wildcats,163,310,,,false,,false
Hawkeyes,Wildcats,869,95,,,false,,false
Hawkeyes,Wildcats,95,329,,,false,,false
Hawkeyes,Wildcats,1024,336,layup,,false,,false
Hawkeyes,Wildcats,1000,270,tip shot,,false,,false
Hawkeyes,Wildcats,301,399,jump shot,,true,,false
Hawkeyes,Wildcats,63,339,,,false,,false
Hawkeyes,Wildcats,102,277,layup,,false,,false
Hawkeyes,Wildcats,246,349,,,false,,false
Hawkeyes,Wildcats,954,341,jump shot,floating,false,2,true
Hawkeyes,Wildcats,119,345,,,false,,false
Hawkeyes,Wildcats,1013,376,hook shot,,false,,false
Hawkeyes,Wildcats,268,485,,,true,,false
Hawkeyes,Wildcats,318,348,,,false,,false
Hawkeyes,Wildcats,263,94,,,true,,false
Hawkeyes,Wildcats,109,39,,,false,,false
Hawkeyes,Wildcats,683,287,,,false,,false
Hawkeyes,Wildcats,799,394,jump shot,,true,,false
Hawkeyes,Wildcats,875,81,,,true,,false
Hawkeyes,Wildcats,768,260,,,true,,false
Hawkeyes,Wildcats,1052,30,jump shot,,true,3,true
Hawkeyes,Wildcats,856,341,,,false,,false
Hawkeyes,Wildcats,959,176,jump shot,,false,,false
Hawkeyes,Wildcats,996,192,,,false,,false
Hawkeyes,Wildcats,903,91,,,false,,false
Hawkeyes,Wildcats,983,173,,,false,,false
Hawkeyes,Wildcats,102,401,,,false,,false
Hawkeyes,Wildcats,765,281,,,false,,false
Hawkeyes,Wildcats,1057,279,,,false,,false
Hawkeyes,Wildcats,1031,253,,,false,,false
Hawkeyes,Wildcats,239,312,,,false,1,true
Hawkeyes,Wildcats,68,274,,,false,2,true
Hawkeyes,Wildcats,1045,250,,,false,,false
Hawkeyes,Wildcats,951,540,,,false,,false
Hawkeyes,Wildcats,1057,277,,,false,2,true
Hawkeyes,Wildcats,133,452,,,false,,false
Hawkeyes,Wildcats,892,219,,,false,,false
Hawkeyes,Wildcats,1065,325,,,false,,false
Hawkeyes,Wildcats,1052,324,,,false,,false
Hawkeyes,Wildcats,71,276,,,false,,false
Hawkeyes,Wildcats,1057,321,,,false,,false
Hawkeyes,Wildcats,804,215,,,false,,false
Hawkeyes,Wildcats,290,118,,,true,3,true
Hawkeyes,Wildcats,1045,250,,,false,,false
Hawkeyes,Wildcats,969,301,,,false,,false
Hawkeyes,Cavaliers,807,149,,,false,,false
Hawkeyes,Cavaliers,136,255,,,false,,false
Hawkeyes,Cavaliers,1054,297,dunk,,false,2,true
Hawkeyes,Cavaliers,242,317,,,false,1,true
Hawkeyes,Cavaliers,1054,297,,,false,,false
Hawkeyes,Cavaliers,92,286,,,false,,false
Hawkeyes,Cavaliers,302,438,jump shot,,true,,false
Hawkeyes,Cavaliers,796,481,jump shot,,true,,false
Hawkeyes,Cavaliers,931,298,,,false,,false
Hawkeyes,Cavaliers,845,454,,,false,,false
Hawkeyes,Cavaliers,149,543,jump shot,,true,3,true
Hawkeyes,Cavaliers,476,163,,,false,,false
Hawkeyes,Cavaliers,890,312,,,false,,false
Hawkeyes,Cavaliers,989,297,,,false,,false
Hawkeyes,Cavaliers,285,125,jump shot,,true,,false
Hawkeyes,Cavaliers,149,349,jump shot,,false,2,true
Hawkeyes,Cavaliers,904,71,jump shot,,true,,false
Hawkeyes,Eagles,1033,300,,,false,,false
Hawkeyes,Eagles,232,296,,,false,1,true
Hawkeyes,Eagles,163,287,,,false,,false
Hawkeyes,Eagles,896,298,,,false,,false
Hawkeyes,Eagles,968,198,,,false,,false
Hawkeyes,Eagles,882,99,,,false,,false
Hawkeyes,Eagles,894,300,,,false,,false
Hawkeyes,Eagles,866,478,,,false,,false
Hawkeyes,Eagles,901,297,,,false,,false
Hawkeyes,Eagles,63,551,,,false,,false
Hawkeyes,Eagles,82,335,,,false,,false
Hawkeyes,Eagles,89,288,layup,,false,2,true
Hawkeyes,Eagles,96,277,jump shot,,false,,false
Hawkeyes,Eagles,79,321,,,false,,false
Hawkeyes,Eagles,204,454,jump shot,,false,,false
Hawkeyes,Eagles,336,257,,,true,,false
Hawkeyes,Eagles,1042,318,layup,,false,,false
Hawkeyes,Eagles,882,99,jump shot,,true,3,true
Hawkeyes,Eagles,784,284,,,false,,false
Hawkeyes,Eagles,892,310,jump shot,,false,,false
Hawkeyes,Eagles,1033,338,jump shot,,false,2,true
Hawkeyes,Eagles,125,283,,,false,,false
Hawkeyes,Mavericks,74,293,,,false,,false
Hawkeyes,Mavericks,78,167,,,false,,false
Hawkeyes,Mavericks,388,202,,,false,,false
Hawkeyes,Mavericks,288,113,,,false,,false
Hawkeyes,Mavericks,889,298,,,false,1,true
Hawkeyes,Mavericks,962,413,,,false,,false
Hawkeyes,Mavericks,99,248,,,false,,false
Hawkeyes,Mavericks,54,29,,,true,,false
Hawkeyes,Mavericks,112,368,,,false,,false
Hawkeyes,Mavericks,838,454,,,true,,false
Hawkeyes,Mavericks,1030,313,layup,,false,,false
Hawkeyes,Mavericks,226,270,,,false,,false
Hawkeyes,Mavericks,390,264,,,false,,false
Hawkeyes,Mavericks,58,229,,,false,,false
Hawkeyes,Mavericks,64,252,,,false,,false
Hawkeyes,Mavericks,65,476,,,false,,false
Hawkeyes,Mavericks,77,291,,,false,,false
Hawkeyes,Mavericks,964,265,,,false,,false
Hawkeyes,Mavericks,1028,300,,,false,,false
Hawkeyes,Mavericks,1065,277,,,false,2,true
Hawkeyes,Mavericks,1048,323,,,false,,false
Hawkeyes,Mavericks,1050,381,,,false,,false
Hawkeyes,Mavericks,84,301,,,false,,false
Hawkeyes,Mavericks,67,32,,,true,,false
Hawkeyes,Mavericks,1037,294,layup,,false,2,true
Hawkeyes,Mavericks,185,32,jump shot,,true,3,true
Hawkeyes,Mavericks,909,270,,,false,,false
Hawkeyes,Mavericks,98,212,,,false,,false
Hawkeyes,Mavericks,889,85,,,true,,false
Hawkeyes,Mavericks,1009,289,,,false,,false
Hawkeyes,Mavericks,157,314,,,false,,false
Hawkeyes,Mavericks,1050,303,layup,,false,2,true
Hawkeyes,Longhorns,792,311,jump shot,,true,,false
Hawkeyes,Longhorns,247,290,,,false,,false
Hawkeyes,Longhorns,113,301,layup,,false,,false
Hawkeyes,Longhorns,1031,287,layup,,false,2,true
Hawkeyes,Longhorns,886,294,,,false,1,true
Hawkeyes,Longhorns,125,279,,,false,,false
Hawkeyes,Longhorns,158,279,jump shot,,false,,false
Hawkeyes,Longhorns,1038,305,,,false,,false
Hawkeyes,Longhorns,1017,125,jump shot,,false,,false
Hawkeyes,Longhorns,198,190,,,false,,false
Hawkeyes,Longhorns,916,376,,,false,,false
